id,user_id,cat_id,cat_name,buy_mount,day,location,label
1037,1691504184,50006520,Y品牌产妇护理垫,4,20120112,广东省,0
1038,1543622,50006602,A品牌孕妇产后塑身衣,1,20120112,内蒙古自治区,0
1039,682080909,50006602,A品牌孕妇产后塑身衣,1,20120112,甘肃省,0
1040,777319813,50007011,D品牌哺乳内衣,1,20120112,湖北省,0
1041,23691440,50008847,O品牌空气净化器,1,20120112,山西省,0
1042,631100146,50008847,O品牌空气净化器,6,20120112,江苏省,0
1043,2223892224,50008856,U品牌空气净化器,1,20120112,山东省,0
1044,830686366,50008895,K品牌婴儿背袋,1,20120112,广西壮族自治区,0
1045,100070090,50009540,M品牌婴儿背袋,4,20120112,福建省,0
1046,709512796,50009540,M品牌婴儿背袋,1,20120112,江西省,0
1047,356414061,50009547,C品牌婴儿辅食机,1,20120112,福建省,0
1048,287098055,50010544,O品牌婴儿汤匙,1,20120112,辽宁省,0
1049,866741278,50010544,O品牌婴儿汤匙,1,20120112,湖北省,0
1050,87659835,50010544,O品牌婴儿汤匙,1,20120112,上海市,0
1051,52104899,50010544,O品牌婴儿汤匙,1,20120112,陕西省,0
1052,1063938207,50010549,S品牌婴儿汤匙,1,20120112,内蒙古自治区,0
1053,930552328,50010558,F品牌宝宝餐椅,1,20120112,上海市,0
1054,185634322,50010558,F品牌宝宝餐椅,1,20120112,浙江省,0
1055,711451309,50010558,F品牌宝宝餐椅,1,20120112,上海市,0
1056,58679588,50010566,H品牌宝宝餐椅,1,20120112,重庆市,0
1057,179196066,50011993,M品牌婴儿奶瓶,1,20120112,山东省,0
1058,78771309,50011993,M品牌婴儿奶瓶,1,20120112,河南省,0
1059,820289533,50011993,M品牌婴儿奶瓶,1500,20120112,湖南省,0
1060,1124072449,50011993,M品牌婴儿奶瓶,1,20120112,重庆市,0
1061,2124376730,50012359,T品牌婴儿奶瓶,1,20120112,重庆市,0
1062,605681096,50012359,T品牌婴儿奶瓶,1,20120112,重庆市,0
1063,138559438,50012363,B品牌婴儿洗衣液,1,20120112,山东省,0
1064,1020993676,50012365,F品牌婴儿洗衣液,1,20120112,云南省,0
1065,49260843,50012365,F品牌婴儿洗衣液,1,20120112,甘肃省,0
1066,801667193,50012365,F品牌婴儿洗衣液,2,20120112,上海市,0
1067,743607751,50012365,F品牌婴儿洗衣液,1,20120112,山西省,0
1068,821740956,50012365,F品牌婴儿洗衣液,1,20120112,上海市,0
1069,107749734,50012366,G品牌婴儿洗衣液,1,20120112,江苏省,0
1070,202080478,50012432,Z品牌婴儿驱蚊液,1,20120112,河南省,0
1071,905353592,50012432,Z品牌婴儿驱蚊液,1,20120112,重庆市,0
1072,908837856,50012451,V品牌婴儿奶粉,1,20120112,江苏省,0
1073,770091612,50012451,V品牌婴儿奶粉,1,20120112,内蒙古自治区,0
1074,346205837,50012458,A品牌婴儿洗发露,1,20120112,广西壮族自治区,0
1075,570894481,50012464,O品牌婴儿洗发露,1,20120112,浙江省,0
1076,324626005,50012464,O品牌婴儿洗发露,1,20120112,广西壮族自治区,0
1077,857223005,50012617,R品牌婴儿浴用海绵,1,20120112,云南省,0
1078,53853561,50013187,V品牌婴儿浴巾,1,20120112,贵州省,0
1079,510384564,50013187,V品牌婴儿浴巾,1,20120112,广西壮族自治区,0
1080,275147266,50013207,O品牌护臀霜,1,20120112,辽宁省,0
1081,756940230,50013207,O品牌护臀霜,1,20120112,上海市,0
1082,1074272118,50013636,E品牌纸尿裤,1,20120112,山东省,0
1083,1838900192,50013636,E品牌纸尿裤,1,20120112,四川省,0
1084,82854219,50013636,E品牌纸尿裤,1,20120112,福建省,0
1085,324553521,50013636,E品牌纸尿裤,1,20120112,福建省,0
1086,653455819,50013636,E品牌纸尿裤,1,20120112,四川省,0
1087,819821456,50013636,E品牌纸尿裤,1,20120112,浙江省,0
1088,2016006360,50013636,E品牌纸尿裤,1,20120112,新疆维吾尔自治区,0
1089,728061976,50013636,E品牌纸尿裤,1,20120112,湖南省,0
1090,240820880,50013636,E品牌纸尿裤,1,20120112,山东省,0
1091,637486027,50013636,E品牌纸尿裤,2,20120112,上海市,0
1092,519507918,50014271,M品牌婴儿保湿霜,1,20120112,湖北省,0
1093,1955207107,50014277,G品牌婴儿防晒霜,2,20120112,陕西省,0
1094,20063508,50016010,K品牌婴儿爽身巾,5,20120112,辽宁省,0
1095,61169035,50016010,K品牌婴儿爽身巾,1,20120112,山东省,0
1096,2111550196,50016116,W品牌爽身粉,2,20120112,山西省,0
1097,1663146468,50016243,O品牌婴儿牙刷,1,20120112,江西省,0
1098,930758863,50018436,S品牌泡沫地板,1,20120112,吉林省,0
1099,133699170,50018436,S品牌泡沫地板,1,20120112,福建省,0
1100,377037289,50018614,I品牌婴儿摇篮,1,20120112,江苏省,0
1101,806368175,50018820,S品牌婴儿摇篮,1,20120112,四川省,0
1102,441703816,50018829,P品牌婴儿床,1,20120112,山东省,0
1103,1864263370,50018831,R品牌婴儿床,1,20120112,河南省,0
1104,274112107,50018831,R品牌婴儿床,2,20120112,安徽省,0
1105,188799366,50018831,R品牌婴儿床,1,20120112,四川省,0
1106,910307776,50023591,N品牌婴儿枕头,1,20120112,广东省,0
1107,1841262445,50023591,N品牌婴儿枕头,1,20120112,海南省,0
1108,571554190,50023638,L品牌婴儿被子,1,20120112,山东省,1
1109,98553923,50023670,X品牌奶嘴,1,20120112,江苏省,0
1110,1092690151,50023670,X品牌奶嘴,1,20120112,广东省,0
1111,672430257,50023715,K品牌奶瓶刷,1,20120112,贵州省,0
1112,354828427,50024151,G品牌奶瓶干燥器,2,20120112,北京市,0
1113,765415119,50024842,R品牌婴儿湿巾,1,20120112,重庆市,0
1114,873333282,50228021,C品牌婴儿头巾,2,20120112,山西省,1
1115,1838105750,121364031,S品牌婴儿头巾,1,20120112,福建省,0
1116,52626176,121394024,L品牌护脚套,1,20120112,广东省,1
1117,1905541091,121394024,L品牌护脚套,1,20120112,江苏省,0
1118,2324191264,121434042,O品牌婴儿体温计,1,20120112,内蒙古自治区,0
1119,2317663386,121452026,Q品牌喂药器,1,20120112,北京市,0
1120,173079713,121452026,Q品牌喂药器,1,20120112,上海市,0
1121,74338218,121456031,Q品牌吸鼻器,1,20120112,天津市,0
1122,411732169,121466023,A品牌磨牙棒,1,20120112,山东省,0
1123,731309262,121484040,K品牌安全别针,1,20120112,山东省,0
1124,1028874349,121484040,K品牌安全别针,1,20120112,重庆市,0
1125,650772983,121540027,N品牌安全别针,1,20120112,山东省,0
1126,299841847,122660027,S品牌安全别针,1,20120112,重庆市,0
1127,51587524,203320,D品牌孕妇装,1,20120113,山东省,0
1128,143711765,211130,H品牌孕妇装,1,20120113,浙江省,0
1129,672147320,251725,I品牌胎教指导书,1,20120113,四川省,0
1130,898132222,50000820,O品牌胎教指导书,1,20120113,安徽省,0
1131,370801895,50003700,T品牌孕妇浴巾,1,20120113,四川省,0
1132,1920549382,50003700,T品牌孕妇浴巾,1,20120113,河南省,0
1133,658615963,50005979,E品牌小夜灯,1,20120113,重庆市,0
1134,43142790,50006030,B品牌吸奶器,1,20120113,广东省,0
1135,98717083,50006042,X品牌吸奶器,1,20120113,山西省,0
1136,660537093,50006235,W品牌产妇护理垫,1,20120113,内蒙古自治区,0
1137,430217357,50006602,A品牌孕妇产后塑身衣,1,20120113,广西壮族自治区,0
1138,274099870,50007011,D品牌哺乳内衣,1,20120113,云南省,0
1139,144215675,50007011,D品牌哺乳内衣,1,20120113,重庆市,0
1140,678322066,50007014,H品牌哺乳内衣,1,20120113,黑龙江省,0
1141,77933471,50008177,T品牌哺乳内衣,1,20120113,浙江省,0
1142,656112448,50008726,Y品牌胎心仪,1,20120113,内蒙古自治区,0
1143,72873330,50008845,M品牌空气净化器,1,20120113,浙江省,0
1144,527376967,50008845,M品牌空气净化器,1,20120113,贵州省,0
1145,895104047,50008860,G品牌婴儿背袋,1,20120113,安徽省,0
1146,559252749,50009548,F品牌婴儿辅食机,1,20120113,四川省,0
1147,2189918570,50010236,M品牌婴儿辅食机,1,20120113,海南省,0
1148,861211528,50010538,K品牌婴儿汤匙,1,20120113,江西省,0
1149,1130926635,50010538,K品牌婴儿汤匙,1,20120113,北京市,0
1150,691656750,50010542,N品牌婴儿汤匙,1,20120113,安徽省,0
1151,198813819,50010544,O品牌婴儿汤匙,1,20120113,湖南省,0
1152,552366118,50010544,O品牌婴儿汤匙,1,20120113,内蒙古自治区,0
1153,113454090,50010544,O品牌婴儿汤匙,1,20120113,甘肃省,0
1154,738089475,50010544,O品牌婴儿汤匙,1,20120113,新疆维吾尔自治区,0
1155,1809537654,50010544,O品牌婴儿汤匙,1,20120113,上海市,0
1156,544144160,50010544,O品牌婴儿汤匙,1,20120113,安徽省,0
1157,1678403837,50010549,S品牌婴儿汤匙,1,20120113,黑龙江省,0
1158,51150884,50010549,S品牌婴儿汤匙,1,20120113,广东省,0
1159,1678981848,50010549,S品牌婴儿汤匙,1,20120113,天津市,0
1160,2047037292,50010549,S品牌婴儿汤匙,1,20120113,山西省,0
1161,1670357652,50010549,S品牌婴儿汤匙,1,20120113,湖南省,0
1162,2102474693,50010558,F品牌宝宝餐椅,1,20120113,辽宁省,0
1163,65433677,50010558,F品牌宝宝餐椅,1,20120113,江苏省,0
1164,2024888233,50010558,F品牌宝宝餐椅,1,20120113,贵州省,0
1165,1945590674,50010558,F品牌宝宝餐椅,1,20120113,山东省,0
1166,194342117,50010566,H品牌宝宝餐椅,1,20120113,浙江省,0
1167,295880449,50010566,H品牌宝宝餐椅,1,20120113,山东省,0
1168,1069588336,50011993,M品牌婴儿奶瓶,1,20120113,北京市,0
1169,786959526,50011993,M品牌婴儿奶瓶,1,20120113,广西壮族自治区,0
1170,2037124545,50012359,T品牌婴儿奶瓶,1,20120113,广东省,0
1171,1815064900,50012359,T品牌婴儿奶瓶,1,20120113,新疆维吾尔自治区,0
1172,78170324,50012363,B品牌婴儿洗衣液,1,20120113,四川省,0
1173,180396741,50012365,F品牌婴儿洗衣液,1,20120113,海南省,0
1174,843699760,50012365,F品牌婴儿洗衣液,1,20120113,山东省,0
1175,76931635,50012365,F品牌婴儿洗衣液,1,20120113,甘肃省,0
1176,1630723811,50012367,I品牌婴儿洗衣液,1,20120113,江苏省,0
1177,65717919,50012367,I品牌婴儿洗衣液,1,20120113,内蒙古自治区,0
1178,352161124,50012371,O品牌婴儿洗衣液,1,20120113,江苏省,0
1179,187000969,50012431,Y品牌婴儿驱蚊液,1,20120113,海南省,0
1180,31446056,50012442,I品牌婴儿奶粉,1,20120113,天津市,0
1181,1059515630,50012451,V品牌婴儿奶粉,1,20120113,重庆市,0
1182,109351271,50012451,V品牌婴儿奶粉,1,20120113,北京市,0
1183,75812987,50012451,V品牌婴儿奶粉,1,20120113,浙江省,0
1184,815894735,50012451,V品牌婴儿奶粉,1,20120113,贵州省,0
1185,24543853,50012471,X品牌婴儿洗发露,1,20120113,北京市,0
1186,72817932,50012564,O品牌婴儿浴用海绵,2,20120113,河南省,0
1187,524710302,50012730,U品牌婴儿浴用海绵,4,20120113,广东省,0
1188,646862525,50012788,E品牌婴儿游泳圈,1,20120113,山西省,0
1189,409058452,50013187,V品牌婴儿浴巾,1,20120113,云南省,0
1190,109642448,50013207,O品牌护臀霜,1,20120113,山东省,0
1191,86552360,50013207,O品牌护臀霜,1,20120113,安徽省,0
1192,385532707,50013636,E品牌纸尿裤,2,20120113,江苏省,0
1193,1853349378,50013636,E品牌纸尿裤,1,20120113,河南省,0
1194,740644779,50013636,E品牌纸尿裤,1,20120113,四川省,0
1195,258583210,50013636,E品牌纸尿裤,1,20120113,陕西省,0
1196,421330304,50013636,E品牌纸尿裤,1,20120113,重庆市,0
1197,488676578,50013636,E品牌纸尿裤,1,20120113,重庆市,0
1198,219585012,50013711,F品牌纸尿裤,1,20120113,山东省,0
1199,105871298,50014273,P品牌婴儿保湿霜,1,20120113,上海市,0
1200,77273704,50014865,G品牌婴儿滋润霜,1,20120113,河南省,0
1201,786069914,50016704,Q品牌防撞器,1,20120113,江苏省,0
1202,365745875,50016704,Q品牌防撞器,1,20120113,北京市,0
1203,752118864,50017100,U品牌防撞器,4,20120113,上海市,0
1204,534653442,50017100,U品牌防撞器,1,20120113,浙江省,0
1205,1131004466,50017100,U品牌防撞器,1,20120113,广东省,0
1206,802106354,50018824,D品牌婴儿床,1,20120113,广西壮族自治区,0
1207,555469112,50018831,R品牌婴儿床,1,20120113,上海市,0
1208,905857084,50018831,R品牌婴儿床,1,20120113,广东省,0
1209,631427167,50018831,R品牌婴儿床,1,20120113,四川省,0
1210,1074423598,50018831,R品牌婴儿床,1,20120113,福建省,0
1211,311928961,50023591,N品牌婴儿枕头,1,20120113,黑龙江省,0
1212,123946660,50023591,N品牌婴儿枕头,1,20120113,宁夏回族自治区,0
1213,108230138,50023591,N品牌婴儿枕头,1,20120113,上海市,0
1214,689863904,50023661,K品牌奶嘴,1,20120113,广东省,0
1215,371378595,50023670,X品牌奶嘴,1,20120113,浙江省,0
1216,387737180,50023670,X品牌奶嘴,1,20120113,湖北省,0
1217,1642838487,50023790,G品牌奶瓶消毒器,1,20120113,安徽省,0
1218,1744798113,50024150,E品牌奶瓶干燥器,1,20120113,黑龙江省,0
1219,36515334,50024151,G品牌奶瓶干燥器,1,20120113,辽宁省,0
1220,377434743,50146022,M品牌婴儿手帕,1,20120113,黑龙江省,0
1221,722788867,121364031,S品牌婴儿头巾,1,20120113,重庆市,0
1222,658591278,121366024,B品牌护手套,1,20120113,四川省,0
1223,133534162,121394024,L品牌护脚套,1,20120113,北京市,1
1224,424964507,121452056,T品牌喂药器,1,20120113,湖北省,0
1225,644713340,121462075,Z品牌吸鼻器,1,20120113,青海省,0
1226,23968519,121466023,A品牌磨牙棒,7,20120113,四川省,0
1227,369664409,121472022,S品牌磨牙棒,1,20120113,天津市,0
1228,300013737,122680025,C品牌婴儿水壶,1,20120113,广西壮族自治区,0
1229,27469431,211122,G品牌孕妇装,12,20120114,河南省,0
1230,59067500,211130,H品牌孕妇装,1,20120114,江苏省,0
1231,322817756,50003700,T品牌孕妇浴巾,1,20120114,上海市,0
1232,127960787,50006042,X品牌吸奶器,1,20120114,海南省,0
1233,1113900797,50006235,W品牌产妇护理垫,1,20120114,安徽省,0
1234,67675347,50006602,A品牌孕妇产后塑身衣,1,20120114,天津市,0
1235,857470003,50007011,D品牌哺乳内衣,1,20120114,贵州省,0
1236,737425591,50007011,D品牌哺乳内衣,1,20120114,上海市,0
1237,2217988655,50008705,O品牌胎心仪,1,20120114,内蒙古自治区,0
1238,710502988,50009540,M品牌婴儿背袋,1,20120114,广东省,0
1239,2095810992,50010537,I品牌婴儿汤匙,1,20120114,福建省,0
1240,800641688,50010538,K品牌婴儿汤匙,1,20120114,江苏省,0
1241,815191922,50010542,N品牌婴儿汤匙,1,20120114,内蒙古自治区,0
1242,1906365343,50010544,O品牌婴儿汤匙,1,20120114,福建省,0
1243,74742156,50010548,R品牌婴儿汤匙,1,20120114,江苏省,0
1244,56868544,50010549,S品牌婴儿汤匙,1,20120114,新疆维吾尔自治区,0
1245,1975228278,50010549,S品牌婴儿汤匙,1,20120114,北京市,0
1246,13624204,50010549,S品牌婴儿汤匙,1,20120114,内蒙古自治区,0
1247,869523129,50010549,S品牌婴儿汤匙,1,20120114,河南省,0
1248,97352068,50010555,T品牌婴儿汤匙,1,20120114,湖南省,0
1249,60419305,50010555,T品牌婴儿汤匙,1,20120114,重庆市,0
1250,826037098,50010557,Z品牌婴儿汤匙,1,20120114,重庆市,0
1251,202185826,50010558,F品牌宝宝餐椅,1,20120114,广东省,0
1252,1638642810,50010558,F品牌宝宝餐椅,1,20120114,上海市,0
1253,1659229154,50010558,F品牌宝宝餐椅,1,20120114,四川省,0
1254,76393174,50010558,F品牌宝宝餐椅,1,20120114,湖南省,0
1255,116341074,50010566,H品牌宝宝餐椅,3,20120114,浙江省,0
1256,286307391,50010566,H品牌宝宝餐椅,1,20120114,湖南省,0
1257,433205830,50011993,M品牌婴儿奶瓶,1,20120114,广东省,0
1258,192018942,50011993,M品牌婴儿奶瓶,1,20120114,上海市,0
1259,1716680283,50011993,M品牌婴儿奶瓶,1,20120114,上海市,0
1260,1953430332,50011993,M品牌婴儿奶瓶,1,20120114,浙江省,0
1261,2291439895,50011993,M品牌婴儿奶瓶,1,20120114,湖南省,0
1262,73726617,50012359,T品牌婴儿奶瓶,1,20120114,广西壮族自治区,0
1263,51853535,50012361,X品牌婴儿奶瓶,1,20120114,广东省,0
1264,698270386,50012363,B品牌婴儿洗衣液,1,20120114,广东省,0
1265,58420518,50012365,F品牌婴儿洗衣液,1,20120114,湖南省,0
1266,896915053,50012365,F品牌婴儿洗衣液,1,20120114,江苏省,0
1267,663315885,50012365,F品牌婴儿洗衣液,4,20120114,甘肃省,0
1268,130544863,50012365,F品牌婴儿洗衣液,1,20120114,广西壮族自治区,0
1269,22766233,50012365,F品牌婴儿洗衣液,1,20120114,河南省,0
1270,283250293,50012365,F品牌婴儿洗衣液,1,20120114,宁夏回族自治区,0
1271,23984552,50012375,C品牌婴儿专用洗衣机,1,20120114,湖北省,0
1272,743851656,50012387,O品牌婴儿专用洗衣机,2,20120114,北京市,0
1273,73028920,50012431,Y品牌婴儿驱蚊液,1,20120114,四川省,0
1274,48450355,50012449,L品牌婴儿奶粉,2,20120114,四川省,0
1275,74917979,50012451,V品牌婴儿奶粉,1,20120114,江苏省,0
1276,874796150,50012451,V品牌婴儿奶粉,1,20120114,浙江省,0
1277,153804140,50012456,Z品牌婴儿奶粉,1,20120114,北京市,0
1278,854921439,50012471,X品牌婴儿洗发露,2,20120114,浙江省,0
1279,14905422,50012478,J品牌婴儿沐浴露,1,20120114,浙江省,0
1280,1866672406,50012788,E品牌婴儿游泳圈,1,20120114,广西壮族自治区,0
1281,190007832,50013192,B品牌护臀霜,1,20120114,河南省,0
1282,275582630,50013207,O品牌护臀霜,1,20120114,天津市,0
1283,523077087,50013207,O品牌护臀霜,1,20120114,江西省,0
1284,498094301,50013207,O品牌护臀霜,1,20120114,广东省,0
1285,1761569700,50013207,O品牌护臀霜,1,20120114,广东省,0
1286,502758304,50013636,E品牌纸尿裤,1,20120114,江苏省,0
1287,737488749,50013636,E品牌纸尿裤,1,20120114,江苏省,0
1288,2048509728,50013636,E品牌纸尿裤,1,20120114,北京市,0
1289,2216143381,50013636,E品牌纸尿裤,1,20120114,浙江省,0
1290,45588512,50013636,E品牌纸尿裤,1,20120114,四川省,0
1291,862367035,50013636,E品牌纸尿裤,1,20120114,甘肃省,0
1292,2316240801,50013636,E品牌纸尿裤,1,20120114,安徽省,0
1293,167388466,50013636,E品牌纸尿裤,1,20120114,云南省,0
1294,921816747,50014271,M品牌婴儿保湿霜,1,20120114,云南省,0
1295,1781282302,50014275,B品牌婴儿防晒霜,1,20120114,江苏省,0
1296,87506321,50015841,L品牌婴儿洗脸巾,2,20120114,湖南省,0
1297,410823343,50015992,E品牌婴儿爽身巾,1,20120114,浙江省,0
1298,1072443079,50016010,K品牌婴儿爽身巾,3,20120114,湖南省,0
1299,682345929,50016116,W品牌爽身粉,1,20120114,江西省,0
1300,705780117,50016704,Q品牌防撞器,1,20120114,山东省,0
1301,25600304,50016704,Q品牌防撞器,1,20120114,重庆市,0
1302,466535572,50016706,R品牌防撞器,1,20120114,湖南省,0
1303,378339189,50018436,S品牌泡沫地板,1,20120114,上海市,0
1304,116863577,50018824,D品牌婴儿床,2,20120114,江苏省,0
1305,295755879,50018831,R品牌婴儿床,1,20120114,浙江省,0
1306,1952870345,50018831,R品牌婴儿床,1,20120114,山东省,0
1307,306533275,50018831,R品牌婴儿床,1,20120114,辽宁省,0
1308,1962778788,50018831,R品牌婴儿床,1,20120114,重庆市,0
1309,211057395,50018831,R品牌婴儿床,4,20120114,内蒙古自治区,0
1310,92172351,50019022,D品牌婴儿床护栏,1,20120114,湖南省,0
1311,294639907,50023637,K品牌婴儿被子,1,20120114,河南省,1
1312,1101561580,50023668,Q品牌奶嘴,1,20120114,辽宁省,0
1313,135547218,50023670,X品牌奶嘴,1,20120114,安徽省,0
1314,1932899738,50023722,Q品牌奶瓶刷,1,20120114,山西省,0
1315,752678700,50023733,T品牌奶瓶刷,1,20120114,江苏省,0
1316,17469567,50023789,E品牌奶瓶消毒器,1,20120114,上海市,0
1317,1610758481,50024787,P品牌婴儿湿巾,1,20120114,河南省,0
1318,1841099399,50024787,P品牌婴儿湿巾,1,20120114,山东省,0
1319,2219613588,50024842,R品牌婴儿湿巾,1,20120114,吉林省,0
1320,1112285607,50024842,R品牌婴儿湿巾,1,20120114,江苏省,0
1321,267193006,50024842,R品牌婴儿湿巾,2,20120114,北京市,0
1322,655804395,50024842,R品牌婴儿湿巾,2,20120114,新疆维吾尔自治区,0
1323,61114481,50026466,Y品牌婴儿皂,1,20120114,江西省,0
1324,599465983,50026491,F品牌围兜,1,20120114,浙江省,0
1325,171562784,50140021,G品牌婴儿手帕,1,20120114,新疆维吾尔自治区,0
1326,728015225,121404037,T品牌婴儿背心,1,20120114,辽宁省,0
1327,1646037012,121450025,K品牌喂药器,1,20120114,浙江省,0
1328,225308167,211122,G品牌孕妇装,1,20120115,甘肃省,0
1329,827679010,211122,G品牌孕妇装,6,20120115,江苏省,0
1330,785347572,250822,I品牌孕妇装,2,20120115,河南省,0
1331,480063942,251725,I品牌胎教指导书,1,20120115,新疆维吾尔自治区,0
1332,120448566,50000820,O品牌胎教指导书,1,20120115,黑龙江省,0
1333,1947815399,50000820,O品牌胎教指导书,1,20120115,四川省,0
1334,2054774728,50001732,H品牌孕妇浴巾,1,20120115,天津市,0
1335,289924165,50002524,L品牌孕妇浴巾,1,20120115,内蒙古自治区,0
1336,1048045747,50006028,A品牌吸奶器,1,20120115,北京市,0
1337,317177454,50006235,W品牌产妇护理垫,1,20120115,北京市,0
1338,56859185,50006602,A品牌孕妇产后塑身衣,1,20120115,湖南省,0
1339,573822792,50006602,A品牌孕妇产后塑身衣,1,20120115,河南省,0
1340,26319441,50006843,I品牌孕妇产后塑身衣,1,20120115,山东省,0
1341,826835722,50007011,D品牌哺乳内衣,1,20120115,云南省,0
1342,84592824,50007011,D品牌哺乳内衣,1,20120115,上海市,0
1343,160688669,50007012,F品牌哺乳内衣,1,20120115,河南省,0
1344,676970747,50007014,H品牌哺乳内衣,1,20120115,内蒙古自治区,0
1345,87808457,50008817,K品牌空气净化器,1,20120115,上海市,0
1346,128929068,50008875,I品牌婴儿背袋,1,20120115,天津市,0
1347,1751715226,50009540,M品牌婴儿背袋,1,20120115,福建省,0
1348,14067299,50010536,E品牌婴儿汤匙,1,20120115,河南省,0
1349,404615319,50010538,K品牌婴儿汤匙,1,20120115,浙江省,0
1350,183176201,50010538,K品牌婴儿汤匙,1,20120115,上海市,0
1351,395695268,50010538,K品牌婴儿汤匙,1,20120115,湖南省,0
1352,47213722,50010542,N品牌婴儿汤匙,1,20120115,新疆维吾尔自治区,0
1353,1666258072,50010542,N品牌婴儿汤匙,1,20120115,江苏省,0
1354,58389381,50010542,N品牌婴儿汤匙,1,20120115,江苏省,0
1355,73498367,50010544,O品牌婴儿汤匙,1,20120115,广东省,0
1356,323436746,50010544,O品牌婴儿汤匙,1,20120115,广东省,0
1357,713493145,50010544,O品牌婴儿汤匙,1,20120115,北京市,0
1358,854660764,50010544,O品牌婴儿汤匙,1,20120115,云南省,0
1359,289809620,50010549,S品牌婴儿汤匙,1,20120115,四川省,0
1360,51101146,50010549,S品牌婴儿汤匙,1,20120115,吉林省,0
1361,718605676,50010549,S品牌婴儿汤匙,1,20120115,江苏省,0
1362,358177341,50010549,S品牌婴儿汤匙,1,20120115,浙江省,0
1363,445592914,50010555,T品牌婴儿汤匙,1,20120115,青海省,0
1364,413239150,50010557,Z品牌婴儿汤匙,1,20120115,江苏省,0
1365,2327939385,50010558,F品牌宝宝餐椅,1,20120115,天津市,0
1366,520620061,50010558,F品牌宝宝餐椅,1,20120115,江苏省,0
1367,752585049,50010558,F品牌宝宝餐椅,1,20120115,云南省,0
1368,458001387,50010558,F品牌宝宝餐椅,1,20120115,浙江省,0
1369,133629410,50010558,F品牌宝宝餐椅,1,20120115,辽宁省,0
1370,99902219,50010558,F品牌宝宝餐椅,1,20120115,重庆市,0
1371,11306604,50010558,F品牌宝宝餐椅,1,20120115,浙江省,0
1372,137751356,50010566,H品牌宝宝餐椅,1,20120115,广东省,0
1373,21190170,50010566,H品牌宝宝餐椅,1,20120115,广东省,0
1374,137667474,50010566,H品牌宝宝餐椅,1,20120115,江苏省,0
1375,646747871,50012359,T品牌婴儿奶瓶,1,20120115,内蒙古自治区,0
1376,277387083,50012359,T品牌婴儿奶瓶,1,20120115,贵州省,0
1377,673071811,50012359,T品牌婴儿奶瓶,1,20120115,山东省,0
1378,45820041,50012365,F品牌婴儿洗衣液,1,20120115,宁夏回族自治区,0
1379,550489859,50012378,G品牌婴儿专用洗衣机,1,20120115,北京市,0
1380,2116444407,50012432,Z品牌婴儿驱蚊液,1,20120115,北京市,0
1381,270859507,50012442,I品牌婴儿奶粉,1,20120115,山东省,0
1382,556674,50012451,V品牌婴儿奶粉,1,20120115,黑龙江省,0
1383,138311331,50012460,C品牌婴儿洗发露,1,20120115,上海市,0
1384,505396065,50012549,I品牌婴儿浴用海绵,1,20120115,四川省,0
1385,197269617,50012777,D品牌婴儿游泳圈,1,20120115,新疆维吾尔自治区,0
1386,152132324,50013175,K品牌婴儿浴巾,1,20120115,浙江省,0
1387,74944450,50013176,L品牌婴儿浴巾,1,20120115,重庆市,0
1388,64304084,50013187,V品牌婴儿浴巾,1,20120115,天津市,0
1389,713771064,50013192,B品牌护臀霜,1,20120115,广西壮族自治区,0
1390,134099575,50013207,O品牌护臀霜,1,20120115,云南省,0
1391,2149783039,50013207,O品牌护臀霜,1,20120115,浙江省,0
1392,36888777,50013636,E品牌纸尿裤,1,20120115,浙江省,0
1393,325249615,50013636,E品牌纸尿裤,1,20120115,安徽省,0
1394,68770008,50013636,E品牌纸尿裤,1,20120115,安徽省,0
1395,660391504,50013636,E品牌纸尿裤,1,20120115,江西省,0
1396,797703763,50013636,E品牌纸尿裤,1,20120115,江苏省,0
1397,761823085,50013711,F品牌纸尿裤,1,20120115,山西省,0
1398,168691793,50013711,F品牌纸尿裤,1,20120115,浙江省,0
1399,430966573,50013711,F品牌纸尿裤,1,20120115,海南省,0
1400,1756933981,50013711,F品牌纸尿裤,1,20120115,湖北省,0
1401,800138778,50013881,R品牌纸尿裤,1,20120115,福建省,0
1402,831946913,50014271,M品牌婴儿保湿霜,1,20120115,上海市,0
1403,1872916863,50014271,M品牌婴儿保湿霜,1,20120115,新疆维吾尔自治区,0
1404,678561129,50014863,E品牌婴儿滋润霜,6,20120115,江西省,0
1405,121256127,50016116,W品牌爽身粉,1,20120115,浙江省,0
1406,417431463,50018438,U品牌泡沫地板,2,20120115,云南省,0
1407,352815723,50018831,R品牌婴儿床,1,20120115,辽宁省,0
1408,91258295,50018831,R品牌婴儿床,8,20120115,广东省,0
1409,914245076,50018831,R品牌婴儿床,1,20120115,江苏省,0
1410,872925601,50018831,R品牌婴儿床,1,20120115,湖北省,0
1411,412025994,50023591,N品牌婴儿枕头,1,20120115,安徽省,0
1412,2120397165,50023707,T品牌婴儿车,1,20120115,广东省,0
1413,824606144,50024439,G品牌婴儿湿巾,3,20120115,湖南省,0
1414,2101506806,50024629,M品牌婴儿湿巾,1,20120115,江苏省,0
1415,736759717,50024842,R品牌婴儿湿巾,1,20120115,陕西省,0
1416,516832319,50026459,G品牌婴儿皂,1,20120115,湖北省,0
1417,409569969,50026486,R品牌肚兜,50,20120115,湖北省,0
1418,1661140271,50132021,U品牌围兜,2,20120115,云南省,0
